2004 Federal Election House of Representatives First Preferences By Candidate By Polling Place for VIC [12246 8/11/2005 11:07:54 PM]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,SittingMemberFl,PartyAb,PartyNm,OrdinaryVotes,Swing
VIC,204,Casey,4907,Seville,15512,CHAPMAN,Daniel,2,,NAFD,,6,0.39
VIC,204,Casey,4907,Seville,14715,RUSHTON,Andrew,3,,FFP,Family First,64,4.11
VIC,204,Casey,4907,Seville,15181,VANDERSMAN,Jos,4,,DEM,Democrats,21,-5.9
VIC,204,Casey,4907,Seville,14483,BECK,Jeremy,5,,CEC,Citizens Electoral Council,4,0.26
VIC,204,Casey,4907,Seville,14688,DIB,Tony,6,,ALP,Australian Labor Party,445,-2.63
VIC,204,Casey,4907,Seville,14226,SMITH,Tony,7,#,LP,Liberal,875,3.37
VIC,204,Casey,4907,Seville,999,Informal,Informal,999,,,Informal,71,-0.82
VIC,204,Casey,4909,Silvan,14976,RINGROSE,Joy,1,,GRN,Australian Greens,50,-0.94
VIC,204,Casey,4909,Silvan,15512,CHAPMAN,Daniel,2,,NAFD,,15,2.13
VIC,204,Casey,4909,Silvan,14715,RUSHTON,Andrew,3,,FFP,Family First,40,5.68
VIC,204,Casey,4909,Silvan,15181,VANDERSMAN,Jos,4,,DEM,Democrats,4,-5.39
VIC,204,Casey,4909,Silvan,14483,BECK,Jeremy,5,,CEC,Citizens Electoral Council,2,0.28
VIC,204,Casey,4909,Silvan,14688,DIB,Tony,6,,ALP,Australian Labor Party,169,-3.31
VIC,204,Casey,4909,Silvan,14226,SMITH,Tony,7,#,LP,Liberal,424,1.56
VIC,204,Casey,4909,Silvan,999,Informal,Informal,999,,,Informal,40,0
VIC,204,Casey,31529,Special Hospital Team 1,14976,RINGROSE,Joy,1,,GRN,Australian Greens,9,-0.55
VIC,204,Casey,31529,Special Hospital Team 1,15512,CHAPMAN,Daniel,2,,NAFD,,3,0.53
VIC,204,Casey,31529,Special Hospital Team 1,14715,RUSHTON,Andrew,3,,FFP,Family First,3,0.53
VIC,204,Casey,31529,Special Hospital Team 1,15181,VANDERSMAN,Jos,4,,DEM,Democrats,0,-4.5
VIC,204,Casey,31529,Special Hospital Team 1,14483,BECK,Jeremy,5,,CEC,Citizens Electoral Council,2,0.36
VIC,204,Casey,31529,Special Hospital Team 1,14688,DIB,Tony,6,,ALP,Australian Labor Party,134,-2.58
VIC,204,Casey,31529,Special Hospital Team 1,14226,SMITH,Tony,7,#,LP,Liberal,411,6.2
VIC,204,Casey,31529,Special Hospital Team 1,999,Informal,Informal,999,,,Informal,30,2.22
VIC,204,Casey,31843,Special Hospital Team 2,14976,RINGROSE,Joy,1,,GRN,Australian Greens,11,0.18
VIC,204,Casey,31843,Special Hospital Team 2,15512,CHAPMAN,Daniel,2,,NAFD,,1,0.22
VIC,204,Casey,31843,Special Hospital Team 2,14715,RUSHTON,Andrew,3,,FFP,Family First,8,1.77
VIC,204,Casey,31843,Special Hospital Team 2,15181,VANDERSMAN,Jos,4,,DEM,Democrats,5,-3.39
VIC,204,Casey,31843,Special Hospital Team 2,14483,BECK,Jeremy,5,,CEC,Citizens Electoral Council,0,0
VIC,204,Casey,31843,Special Hospital Team 2,14688,DIB,Tony,6,,ALP,Australian Labor Party,135,3.51
VIC,204,Casey,31843,Special Hospital Team 2,14226,SMITH,Tony,7,#,LP,Liberal,293,-2.29
VIC,204,Casey,31843,Special Hospital Team 2,999,Informal,Informal,999,,,Informal,29,2.97
VIC,204,Casey,4302,The Patch,14976,RINGROSE,Joy,1,,GRN,Australian Greens,103,1.08
VIC,204,Casey,4302,The Patch,15512,CHAPMAN,Daniel,2,,NAFD,,2,0.36
VIC,204,Casey,4302,The Patch,14715,RUSHTON,Andrew,3,,FFP,Family First,6,1.08
VIC,204,Casey,4302,The Patch,15181,VANDERSMAN,Jos,4,,DEM,Democrats,9,-6.29
VIC,204,Casey,4302,The Patch,14483,BECK,Jeremy,5,,CEC,Citizens Electoral Council,2,0.36
VIC,204,Casey,4302,The Patch,14688,DIB,Tony,6,,ALP,Australian Labor Party,183,1.77
VIC,204,Casey,4302,The Patch,14226,SMITH,Tony,7,#,LP,Liberal,248,1.64
VIC,204,Casey,4302,The Patch,999,Informal,Informal,999,,,Informal,10,-0.43
VIC,204,Casey,4914,Wandin Yallock,14976,RINGROSE,Joy,1,,GRN,Australian Greens,98,0.07
VIC,204,Casey,4914,Wandin Yallock,15512,CHAPMAN,Daniel,2,,NAFD,,6,0.38
VIC,204,Casey,4914,Wandin Yallock,14715,RUSHTON,Andrew,3,,FFP,Family First,77,4.84
VIC,204,Casey,4914,Wandin Yallock,15181,VANDERSMAN,Jos,4,,DEM,Democrats,28,-6.83
VIC,204,Casey,4914,Wandin Yallock,14483,BECK,Jeremy,5,,CEC,Citizens Electoral Council,2,0.13
VIC,204,Casey,4914,Wandin Yallock,14688,DIB,Tony,6,,ALP,Australian Labor Party,422,-0.68
VIC,204,Casey,4914,Wandin Yallock,14226,SMITH,Tony,7,#,LP,Liberal,957,2.09
VIC,204,Casey,4914,Wandin Yallock,999,Informal,Informal,999,,,Informal,86,1.83
VIC,204,Casey,31766,Yarra Road,14976,RINGROSE,Joy,1,,GRN,Australian Greens,72,-0.89
VIC,204,Casey,31766,Yarra Road,15512,CHAPMAN,Daniel,2,,NAFD,,5,0.35
VIC,204,Casey,31766,Yarra Road,14715,RUSHTON,Andrew,3,,FFP,Family First,41,2.85
VIC,204,Casey,31766,Yarra Road,15181,VANDERSMAN,Jos,4,,DEM,Democrats,14,-4.17
VIC,204,Casey,31766,Yarra Road,14483,BECK,Jeremy,5,,CEC,Citizens Electoral Council,3,0.21
VIC,204,Casey,31766,Yarra Road,14688,DIB,Tony,6,,ALP,Australian Labor Party,343,-3.53
VIC,204,Casey,31766,Yarra Road,14226,SMITH,Tony,7,#,LP,Liberal,962,5.19
VIC,204,Casey,31766,Yarra Road,999,Informal,Informal,999,,,Informal,57,0.64
VIC,205,Chisholm,3417,Ashwood,15176,BENNETT,James,1,,DEM,Democrats,78,-4.12
VIC,205,Chisholm,3417,Ashwood,14690,BURKE,Anna Elizabeth,2,#,ALP,Australian Labor Party,1512,0.11
VIC,205,Chisholm,3417,Ashwood,14723,ONG,Gary,3,,FFP,Family First,69,2.04
VIC,205,Chisholm,3417,Ashwood,14241,HARTNEY,Stephen,4,,LP,Liberal,1424,1.28
VIC,205,Chisholm,3417,Ashwood,14259,LYSAGHT,Owen,5,,IND,Independent,40,1.18
VIC,205,Chisholm,3417,Ashwood,14491,BARWICK,Wayne,6,,CEC,Citizens Electoral Council,2,0.06
VIC,205,Chisholm,3417,Ashwood,14979,HARRIS,Penny,7,,GRN,Australian Greens,255,1.11
VIC,205,Chisholm,3417,Ashwood,999,Informal,Informal,999,,,Informal,121,0.55
VIC,205,Chisholm,11521,Bennettswood,15176,BENNETT,James,1,,DEM,Democrats,49,-2.78
VIC,205,Chisholm,11521,Bennettswood,14690,BURKE,Anna Elizabeth,2,#,ALP,Australian Labor Party,1120,0.8
VIC,205,Chisholm,11521,Bennettswood,14723,ONG,Gary,3,,FFP,Family First,40,1.7
VIC,205,Chisholm,11521,Bennettswood,14241,HARTNEY,Stephen,4,,LP,Liberal,966,-1.2
VIC,205,Chisholm,11521,Bennettswood,14259,LYSAGHT,Owen,5,,IND,Independent,18,0.77
VIC,205,Chisholm,11521,Bennettswood,14491,BARWICK,Wayne,6,,CEC,Citizens Electoral Council,1,0.04
VIC,205,Chisholm,11521,Bennettswood,14979,HARRIS,Penny,7,,GRN,Australian Greens,155,2
VIC,205,Chisholm,11521,Bennettswood,999,Informal,Informal,999,,,Informal,91,-0.32
VIC,205,Chisholm,3421,Box Hill,15176,BENNETT,James,1,,DEM,Democrats,32,-5.05
VIC,205,Chisholm,3421,Box Hill,14690,BURKE,Anna Elizabeth,2,#,ALP,Australian Labor Party,862,2.61
VIC,205,Chisholm,3421,Box Hill,14723,ONG,Gary,3,,FFP,Family First,52,3.02
VIC,205,Chisholm,3421,Box Hill,14241,HARTNEY,Stephen,4,,LP,Liberal,605,-0.92
VIC,205,Chisholm,3421,Box Hill,14259,LYSAGHT,Owen,5,,IND,Independent,16,0.93
VIC,205,Chisholm,3421,Box Hill,14491,BARWICK,Wayne,6,,CEC,Citizens Electoral Council,3,0.17
VIC,205,Chisholm,3421,Box Hill,14979,HARRIS,Penny,7,,GRN,Australian Greens,152,-0.09
VIC,205,Chisholm,3421,Box Hill,999,Informal,Informal,999,,,Informal,68,-0.26
VIC,205,Chisholm,3422,Box Hill Central,15176,BENNETT,James,1,,DEM,Democrats,40,-3.64
VIC,205,Chisholm,3422,Box Hill Central,14690,BURKE,Anna Elizabeth,2,#,ALP,Australian Labor Party,794,1.19
VIC,205,Chisholm,3422,Box Hill Central,14723,ONG,Gary,3,,FFP,Family First,29,1.79
VIC,205,Chisholm,3422,Box Hill Central,14241,HARTNEY,Stephen,4,,LP,Liberal,607,-0.33
VIC,205,Chisholm,3422,Box Hill Central,14259,LYSAGHT,Owen,5,,IND,Independent,16,0.99
VIC,205,Chisholm,3422,Box Hill Central,14491,BARWICK,Wayne,6,,CEC,Citizens Electoral Council,3,0.18
VIC,205,Chisholm,3422,Box Hill Central,14979,HARRIS,Penny,7,,GRN,Australian Greens,134,0.27
VIC,205,Chisholm,3422,Box Hill Central,999,Informal,Informal,999,,,Informal,33,-0.54
VIC,205,Chisholm,3423,Box Hill North,15176,BENNETT,James,1,,DEM,Democrats,12,-5.34
VIC,205,Chisholm,3423,Box Hill North,14690,BURKE,Anna Elizabeth,2,#,ALP,Australian Labor Party,613,2.28
VIC,205,Chisholm,3423,Box Hill North,14723,ONG,Gary,3,,FFP,Family First,18,1.39
VIC,205,Chisholm,3423,Box Hill North,14241,HARTNEY,Stephen,4,,LP,Liberal,544,1.48
VIC,205,Chisholm,3423,Box Hill North,14259,LYSAGHT,Owen,5,,IND,Independent,13,1
VIC,205,Chisholm,3423,Box Hill North,14491,BARWICK,Wayne,6,,CEC,Citizens Electoral Council,2,0.15
VIC,205,Chisholm,3423,Box Hill North,14979,HARRIS,Penny,7,,GRN,Australian Greens,92,-0.37
VIC,205,Chisholm,3423,Box Hill North,999,Informal,Informal,999,,,Informal,39,0.28
VIC,205,Chisholm,3424,Box Hill South,15176,BENNETT,James,1,,DEM,Democrats,28,-5.56
VIC,205,Chisholm,3424,Box Hill South,14690,BURKE,Anna Elizabeth,2,#,ALP,Australian Labor Party,701,-0.98
VIC,205,Chisholm,3424,Box Hill South,14723,ONG,Gary,3,,FFP,Family First,21,1.32
VIC,205,Chisholm,3424,Box Hill South,14241,HARTNEY,Stephen,4,,LP,Liberal,683,2.96
VIC,205,Chisholm,3424,Box Hill South,14259,LYSAGHT,Owen,5,,IND,Independent,11,0.69
VIC,205,Chisholm,3424,Box Hill South,14491,BARWICK,Wayne,6,,CEC,Citizens Electoral Council,1,0.06
VIC,205,Chisholm,3424,Box Hill South,14979,HARRIS,Penny,7,,GRN,Australian Greens,141,2.2
VIC,205,Chisholm,3424,Box Hill South,999,Informal,Informal,999,,,Informal,33,-1.41
VIC,205,Chisholm,3426,Burwood Central,15176,BENNETT,James,1,,DEM,Democrats,22,-4.95
VIC,205,Chisholm,3426,Burwood Central,14690,BURKE,Anna Elizabeth,2,#,ALP,Australian Labor Party,827,4.12
VIC,205,Chisholm,3426,Burwood Central,14723,ONG,Gary,3,,FFP,Family First,41,2.17
VIC,205,Chisholm,3426,Burwood Central,14241,HARTNEY,Stephen,4,,LP,Liberal,818,-1.64
VIC,205,Chisholm,3426,Burwood Central,14259,LYSAGHT,Owen,5,,IND,Independent,20,1.06
VIC,205,Chisholm,3426,Burwood Central,14491,BARWICK,Wayne,6,,CEC,Citizens Electoral Council,1,0.05
VIC,205,Chisholm,3426,Burwood Central,14979,HARRIS,Penny,7,,GRN,Australian Greens,163,0.12
VIC,205,Chisholm,3426,Burwood Central,999,Informal,Informal,999,,,Informal,53,-0.34
VIC,205,Chisholm,31777,Chadstone East,15176,BENNETT,James,1,,DEM,Democrats,52,-4.3
VIC,205,Chisholm,31777,Chadstone East,14690,BURKE,Anna Elizabeth,2,#,ALP,Australian Labor Party,1149,1.16
VIC,205,Chisholm,31777,Chadstone East,14723,ONG,Gary,3,,FFP,Family First,37,1.76
VIC,205,Chisholm,31777,Chadstone East,14241,HARTNEY,Stephen,4,,LP,Liberal,712,0.74
VIC,205,Chisholm,31777,Chadstone East,14259,LYSAGHT,Owen,5,,IND,Independent,19,0.9
VIC,205,Chisholm,31777,Chadstone East,14491,BARWICK,Wayne,6,,CEC,Citizens Electoral Council,5,0.24
VIC,205,Chisholm,31777,Chadstone East,14979,HARRIS,Penny,7,,GRN,Australian Greens,130,0.65
VIC,205,Chisholm,31777,Chadstone East,999,Informal,Informal,999,,,Informal,89,0.31
VIC,205,Chisholm,3223,Clayton,15176,BENNETT,James,1,,DEM,Democrats,34,-4.01
VIC,205,Chisholm,3223,Clayton,14690,BURKE,Anna Elizabeth,2,#,ALP,Australian Labor Party,798,-0.15
VIC,205,Chisholm,3223,Clayton,14723,ONG,Gary,3,,FFP,Family First,28,2.08
VIC,205,Chisholm,3223,Clayton,14241,HARTNEY,Stephen,4,,LP,Liberal,408,1.69
VIC,205,Chisholm,3223,Clayton,14259,LYSAGHT,Owen,5,,IND,Independent,7,0.52
VIC,205,Chisholm,3223,Clayton,14491,BARWICK,Wayne,6,,CEC,Citizens Electoral Council,5,0.37
VIC,205,Chisholm,3223,Clayton,14979,HARRIS,Penny,7,,GRN,Australian Greens,69,0.6
VIC,205,Chisholm,3223,Clayton,999,Informal,Informal,999,,,Informal,71,0.46
VIC,205,Chisholm,3224,Clayton East,15176,BENNETT,James,1,,DEM,Democrats,27,-3.57
VIC,205,Chisholm,3224,Clayton East,14690,BURKE,Anna Elizabeth,2,#,ALP,Australian Labor Party,671,-0.97
VIC,205,Chisholm,3224,Clayton East,14723,ONG,Gary,3,,FFP,Family First,24,2.1
VIC,205,Chisholm,3224,Clayton East,14241,HARTNEY,Stephen,4,,LP,Liberal,342,-0.22
VIC,205,Chisholm,3224,Clayton East,14259,LYSAGHT,Owen,5,,IND,Independent,10,0.88
VIC,205,Chisholm,3224,Clayton East,14491,BARWICK,Wayne,6,,CEC,Citizens Electoral Council,5,0.44
VIC,205,Chisholm,3224,Clayton East,14979,HARRIS,Penny,7,,GRN,Australian Greens,63,2.63
VIC,205,Chisholm,3224,Clayton East,999,Informal,Informal,999,,,Informal,66,1.31
VIC,205,Chisholm,3225,Clayton North,15176,BENNETT,James,1,,DEM,Democrats,30,-3.71
VIC,205,Chisholm,3225,Clayton North,14690,BURKE,Anna Elizabeth,2,#,ALP,Australian Labor Party,665,-2.51
VIC,205,Chisholm,3225,Clayton North,14723,ONG,Gary,3,,FFP,Family First,25,1.96
VIC,205,Chisholm,3225,Clayton North,14241,HARTNEY,Stephen,4,,LP,Liberal,445,3.41
VIC,205,Chisholm,3225,Clayton North,14259,LYSAGHT,Owen,5,,IND,Independent,9,0.71
VIC,205,Chisholm,3225,Clayton North,14491,BARWICK,Wayne,6,,CEC,Citizens Electoral Council,6,0.47
VIC,205,Chisholm,3225,Clayton North,14979,HARRIS,Penny,7,,GRN,Australian Greens,95,1.28
VIC,205,Chisholm,3225,Clayton North,999,Informal,Informal,999,,,Informal,76,1.59
VIC,205,Chisholm,3429,Elgar Park,15176,BENNETT,James,1,,DEM,Democrats,20,-5.36
VIC,205,Chisholm,3429,Elgar Park,14690,BURKE,Anna Elizabeth,2,#,ALP,Australian Labor Party,629,0.92
VIC,205,Chisholm,3429,Elgar Park,14723,ONG,Gary,3,,FFP,Family First,25,1.39
VIC,205,Chisholm,3429,Elgar Park,14241,HARTNEY,Stephen,4,,LP,Liberal,920,1.63
VIC,205,Chisholm,3429,Elgar Park,14259,LYSAGHT,Owen,5,,IND,Independent,28,1.56
VIC,205,Chisholm,3429,Elgar Park,14491,BARWICK,Wayne,6,,CEC,Citizens Electoral Council,4,0.22
VIC,205,Chisholm,3429,Elgar Park,14979,HARRIS,Penny,7,,GRN,Australian Greens,168,0.21
VIC,205,Chisholm,3429,Elgar Park,999,Informal,Informal,999,,,Informal,43,0.19
VIC,205,Chisholm,3430,Essex Heights,15176,BENNETT,James,1,,DEM,Democrats,59,-4.03
VIC,205,Chisholm,3430,Essex Heights,14690,BURKE,Anna Elizabeth,2,#,ALP,Australian Labor Party,1258,2.8
VIC,205,Chisholm,3430,Essex Heights,14723,ONG,Gary,3,,FFP,Family First,55,1.81
VIC,205,Chisholm,3430,Essex Heights,14241,HARTNEY,Stephen,4,,LP,Liberal,1433,-1.16
VIC,205,Chisholm,3430,Essex Heights,14259,LYSAGHT,Owen,5,,IND,Independent,22,0.72
VIC,205,Chisholm,3430,Essex Heights,14491,BARWICK,Wayne,6,,CEC,Citizens Electoral Council,5,0.16
VIC,205,Chisholm,3430,Essex Heights,14979,HARRIS,Penny,7,,GRN,Australian Greens,208,1.58
VIC,205,Chisholm,3430,Essex Heights,999,Informal,Informal,999,,,Informal,102,0.62
VIC,205,Chisholm,3567,Glendal,15176,BENNETT,James,1,,DEM,Democrats,45,-4.54
VIC,205,Chisholm,3567,Glendal,14690,BURKE,Anna Elizabeth,2,#,ALP,Australian Labor Party,1083,4.37
VIC,205,Chisholm,3567,Glendal,14723,ONG,Gary,3,,FFP,Family First,70,2.75
VIC,205,Chisholm,3567,Glendal,14241,HARTNEY,Stephen,4,,LP,Liberal,1211,-3.33
VIC,205,Chisholm,3567,Glendal,14259,LYSAGHT,Owen,5,,IND,Independent,23,0.9
VIC,205,Chisholm,3567,Glendal,14491,BARWICK,Wayne,6,,CEC,Citizens Electoral Council,4,0.16
VIC,205,Chisholm,3567,Glendal,14979,HARRIS,Penny,7,,GRN,Australian Greens,114,0.3
VIC,205,Chisholm,3567,Glendal,999,Informal,Informal,999,,,Informal,86,0.29
VIC,205,Chisholm,3232,Huntingdale,15176,BENNETT,James,1,,DEM,Democrats,16,-4.86
VIC,205,Chisholm,3232,Huntingdale,14690,BURKE,Anna Elizabeth,2,#,ALP,Australian Labor Party,518,-2.8
VIC,205,Chisholm,3232,Huntingdale,14723,ONG,Gary,3,,FFP,Family First,16,1.65
VIC,205,Chisholm,3232,Huntingdale,14241,HARTNEY,Stephen,4,,LP,Liberal,338,2.25
VIC,205,Chisholm,3232,Huntingdale,14259,LYSAGHT,Owen,5,,IND,Independent,11,1.14
VIC,205,Chisholm,3232,Huntingdale,14491,BARWICK,Wayne,6,,CEC,Citizens Electoral Council,2,0.21
VIC,205,Chisholm,3232,Huntingdale,14979,HARRIS,Penny,7,,GRN,Australian Greens,67,3.31
VIC,205,Chisholm,3232,Huntingdale,999,Informal,Informal,999,,,Informal,42,-0.15
VIC,205,Chisholm,3435,Kerrimuir,15176,BENNETT,James,1,,DEM,Democrats,58,-3.75
VIC,205,Chisholm,3435,Kerrimuir,14690,BURKE,Anna Elizabeth,2,#,ALP,Australian Labor Party,1115,0.65
VIC,205,Chisholm,3435,Kerrimuir,14723,ONG,Gary,3,,FFP,Family First,54,2.2
VIC,205,Chisholm,3435,Kerrimuir,14241,HARTNEY,Stephen,4,,LP,Liberal,1054,-0.15
VIC,205,Chisholm,3435,Kerrimuir,14259,LYSAGHT,Owen,5,,IND,Independent,21,0.85
VIC,205,Chisholm,3435,Kerrimuir,14491,BARWICK,Wayne,6,,CEC,Citizens Electoral Council,1,0.04
VIC,205,Chisholm,3435,Kerrimuir,14979,HARRIS,Penny,7,,GRN,Australian Greens,157,0.94
VIC,205,Chisholm,3435,Kerrimuir,999,Informal,Informal,999,,,Informal,102,0.88
VIC,205,Chisholm,3436,Koonung Heights,15176,BENNETT,James,1,,DEM,Democrats,37,-7.17
VIC,205,Chisholm,3436,Koonung Heights,14690,BURKE,Anna Elizabeth,2,#,ALP,Australian Labor Party,1023,4.8
VIC,205,Chisholm,3436,Koonung Heights,14723,ONG,Gary,3,,FFP,Family First,31,1.25
VIC,205,Chisholm,3436,Koonung Heights,14241,HARTNEY,Stephen,4,,LP,Liberal,1125,-1.25
VIC,205,Chisholm,3436,Koonung Heights,14259,LYSAGHT,Owen,5,,IND,Independent,10,0.4
VIC,205,Chisholm,3436,Koonung Heights,14491,BARWICK,Wayne,6,,CEC,Citizens Electoral Council,3,0.12
VIC,205,Chisholm,3436,Koonung Heights,14979,HARRIS,Penny,7,,GRN,Australian Greens,255,2.67
VIC,205,Chisholm,3436,Koonung Heights,999,Informal,Informal,999,,,Informal,95,0.96
VIC,205,Chisholm,32045,Melbourne (Chisholm),15176,BENNETT,James,1,,DEM,Democrats,7,-4.21
VIC,205,Chisholm,32045,Melbourne (Chisholm),14690,BURKE,Anna Elizabeth,2,#,ALP,Australian Labor Party,40,10.26
VIC,205,Chisholm,32045,Melbourne (Chisholm),14723,ONG,Gary,3,,FFP,Family First,1,1.2
VIC,205,Chisholm,32045,Melbourne (Chisholm),14241,HARTNEY,Stephen,4,,LP,Liberal,23,-6.77
VIC,205,Chisholm,32045,Melbourne (Chisholm),14259,LYSAGHT,Owen,5,,IND,Independent,0,0
VIC,205,Chisholm,32045,Melbourne (Chisholm),14491,BARWICK,Wayne,6,,CEC,Citizens Electoral Council,0,0
VIC,205,Chisholm,32045,Melbourne (Chisholm),14979,HARRIS,Penny,7,,GRN,Australian Greens,12,0.67
VIC,205,Chisholm,32045,Melbourne (Chisholm),999,Informal,Informal,999,,,Informal,5,1.28
VIC,205,Chisholm,3438,Mont Albert,15176,BENNETT,James,1,,DEM,Democrats,34,-5.79
VIC,205,Chisholm,3438,Mont Albert,14690,BURKE,Anna Elizabeth,2,#,ALP,Australian Labor Party,716,4.31
VIC,205,Chisholm,3438,Mont Albert,14723,ONG,Gary,3,,FFP,Family First,40,1.9
VIC,205,Chisholm,3438,Mont Albert,14241,HARTNEY,Stephen,4,,LP,Liberal,1066,-2.81
VIC,205,Chisholm,3438,Mont Albert,14259,LYSAGHT,Owen,5,,IND,Independent,16,0.76
VIC,205,Chisholm,3438,Mont Albert,14491,BARWICK,Wayne,6,,CEC,Citizens Electoral Council,1,0.05
VIC,205,Chisholm,3438,Mont Albert,14979,HARRIS,Penny,7,,GRN,Australian Greens,227,1.95
VIC,205,Chisholm,3438,Mont Albert,999,Informal,Informal,999,,,Informal,36,-0.59
VIC,205,Chisholm,3236,Mount Waverley,15176,BENNETT,James,1,,DEM,Democrats,19,-4.23
VIC,205,Chisholm,3236,Mount Waverley,14690,BURKE,Anna Elizabeth,2,#,ALP,Australian Labor Party,316,3.61
VIC,205,Chisholm,3236,Mount Waverley,14723,ONG,Gary,3,,FFP,Family First,10,1.17
VIC,205,Chisholm,3236,Mount Waverley,14241,HARTNEY,Stephen,4,,LP,Liberal,436,-1.53
VIC,205,Chisholm,3236,Mount Waverley,14259,LYSAGHT,Owen,5,,IND,Independent,7,0.82
VIC,205,Chisholm,3236,Mount Waverley,14491,BARWICK,Wayne,6,,CEC,Citizens Electoral Council,1,0.12
VIC,205,Chisholm,3236,Mount Waverley,14979,HARRIS,Penny,7,,GRN,Australian Greens,63,0.78
VIC,205,Chisholm,3236,Mount Waverley,999,Informal,Informal,999,,,Informal,26,0.61
VIC,205,Chisholm,3439,Mount Waverley South,15176,BENNETT,James,1,,DEM,Democrats,70,-4.09
VIC,205,Chisholm,3439,Mount Waverley South,14690,BURKE,Anna Elizabeth,2,#,ALP,Australian Labor Party,1605,4.32
VIC,205,Chisholm,3439,Mount Waverley South,14723,ONG,Gary,3,,FFP,Family First,67,1.72
VIC,205,Chisholm,3439,Mount Waverley South,14241,HARTNEY,Stephen,4,,LP,Liberal,1865,-2.61
VIC,205,Chisholm,3439,Mount Waverley South,14259,LYSAGHT,Owen,5,,IND,Independent,51,1.31
VIC,205,Chisholm,3439,Mount Waverley South,14491,BARWICK,Wayne,6,,CEC,Citizens Electoral Council,3,0.08
VIC,205,Chisholm,3439,Mount Waverley South,14979,HARRIS,Penny,7,,GRN,Australian Greens,244,0.32
VIC,205,Chisholm,3439,Mount Waverley South,999,Informal,Informal,999,,,Informal,153,0.93
VIC,205,Chisholm,3906,Oakleigh (Chisholm),15176,BENNETT,James,1,,DEM,Democrats,35,-3.74
VIC,205,Chisholm,3906,Oakleigh (Chisholm),14690,BURKE,Anna Elizabeth,2,#,ALP,Australian Labor Party,864,-1.17
VIC,205,Chisholm,3906,Oakleigh (Chisholm),14723,ONG,Gary,3,,FFP,Family First,23,1.41
VIC,205,Chisholm,3906,Oakleigh (Chisholm),14241,HARTNEY,Stephen,4,,LP,Liberal,568,3.41
VIC,205,Chisholm,3906,Oakleigh (Chisholm),14259,LYSAGHT,Owen,5,,IND,Independent,22,1.35
VIC,205,Chisholm,3906,Oakleigh (Chisholm),14491,BARWICK,Wayne,6,,CEC,Citizens Electoral Council,5,0.31
VIC,205,Chisholm,3906,Oakleigh (Chisholm),14979,HARRIS,Penny,7,,GRN,Australian Greens,113,-0.54
VIC,205,Chisholm,3906,Oakleigh (Chisholm),999,Informal,Informal,999,,,Informal,84,0.2
VIC,205,Chisholm,3239,Oakleigh East,15176,BENNETT,James,1,,DEM,Democrats,36,-6.24
VIC,205,Chisholm,3239,Oakleigh East,14690,BURKE,Anna Elizabeth,2,#,ALP,Australian Labor Party,1152,1.08
VIC,205,Chisholm,3239,Oakleigh East,14723,ONG,Gary,3,,FFP,Family First,36,1.64
VIC,205,Chisholm,3239,Oakleigh East,14241,HARTNEY,Stephen,4,,LP,Liberal,795,1.83
VIC,205,Chisholm,3239,Oakleigh East,14259,LYSAGHT,Owen,5,,IND,Independent,18,0.82
VIC,205,Chisholm,3239,Oakleigh East,14491,BARWICK,Wayne,6,,CEC,Citizens Electoral Council,6,0.27
VIC,205,Chisholm,3239,Oakleigh East,14979,HARRIS,Penny,7,,GRN,Australian Greens,146,2.2
VIC,205,Chisholm,3239,Oakleigh East,999,Informal,Informal,999,,,Informal,87,0.53
VIC,205,Chisholm,3908,Oakleigh North,15176,BENNETT,James,1,,DEM,Democrats,12,-5.11
VIC,205,Chisholm,3908,Oakleigh North,14690,BURKE,Anna Elizabeth,2,#,ALP,Australian Labor Party,335,-1.87
VIC,205,Chisholm,3908,Oakleigh North,14723,ONG,Gary,3,,FFP,Family First,6,0.86
VIC,205,Chisholm,3908,Oakleigh North,14241,HARTNEY,Stephen,4,,LP,Liberal,301,5.63
VIC,205,Chisholm,3908,Oakleigh North,14259,LYSAGHT,Owen,5,,IND,Independent,8,1.14
VIC,205,Chisholm,3908,Oakleigh North,14491,BARWICK,Wayne,6,,CEC,Citizens Electoral Council,2,0.29
VIC,205,Chisholm,3908,Oakleigh North,14979,HARRIS,Penny,7,,GRN,Australian Greens,37,0.49
VIC,205,Chisholm,3908,Oakleigh North,999,Informal,Informal,999,,,Informal,31,0.16
VIC,205,Chisholm,3240,Pinewood (Chisholm),15176,BENNETT,James,1,,DEM,Democrats,44,-4.1
VIC,205,Chisholm,3240,Pinewood (Chisholm),14690,BURKE,Anna Elizabeth,2,#,ALP,Australian Labor Party,843,2.05
VIC,205,Chisholm,3240,Pinewood (Chisholm),14723,ONG,Gary,3,,FFP,Family First,44,2.11
VIC,205,Chisholm,3240,Pinewood (Chisholm),14241,HARTNEY,Stephen,4,,LP,Liberal,1019,-0.24
VIC,205,Chisholm,3240,Pinewood (Chisholm),14259,LYSAGHT,Owen,5,,IND,Independent,19,0.91
VIC,205,Chisholm,3240,Pinewood (Chisholm),14491,BARWICK,Wayne,6,,CEC,Citizens Electoral Council,4,0.19
VIC,205,Chisholm,3240,Pinewood (Chisholm),14979,HARRIS,Penny,7,,GRN,Australian Greens,117,-0.15
